Date,Close,High,Low,Open,Volume,volume_missing,delivery_pct,nse_traded_qty,ticker,sector,is_fno,trading_day,month,year,typical_price,daily_range,daily_range_pct
2021-06-15,2828.173583984375,2858.728520413905,2818.465391188049,2858.728520413905,1304985,0,0.5319517082571831,1304985.0,TCS.NS,IT,True,1,6,2021,2835.122498528776,40.263129225855664,0.01423644201114853
2021-06-16,2838.22900390625,2855.868395770496,2819.7225935967435,2827.610620330609,1635552,0,0.5950565925143315,1635552.0,TCS.NS,IT,True,2,6,2021,2837.93999775783,36.1458021737526,0.012735336762468847
2021-06-17,2875.84814453125,2891.7107506550374,2825.7900538533268,2830.5574910607484,2273413,0,0.5754084277691734,2273413.0,TCS.NS,IT,True,3,6,2021,2864.449649679871,65.92069680171062,0.02292217582039798
2021-06-18,2858.122314453125,2910.737448763456,2838.792479065014,2904.5830353811075,3380431,0,0.5496024027705343,3380431.0,TCS.NS,IT,True,4,6,2021,2869.2174140938646,71.94496969844204,0.02517211014190204
2021-06-21,2837.1455078125,2848.327231222669,2818.595714756018,2830.124287870364,1130569,0,0.5019852835165302,1130569.0,TCS.NS,IT,True,0,6,2021,2834.6894845970623,29.7315164666511,0.010479376677995884
2021-06-22,2861.5029296875,2883.9099729657505,2847.460700066523,2863.930031360667,1708688,0,0.5623197447398238,1708688.0,TCS.NS,IT,True,1,6,2021,2864.2912009065913,36.44927289922771,0.012737807297373019
2021-06-23,2827.00341796875,2885.5996382580515,2822.669384267552,2885.5996382580515,1467104,0,0.6544294065042424,1467104.0,TCS.NS,IT,True,2,6,2021,2845.0908134981178,62.93025399049975,0.022260409587943196
2021-06-24,2924.259765625,2932.407665621721,2841.8263469526496,2846.593784777337,4155204,0,0.4421551866045566,4155204.0,TCS.NS,IT,True,3,6,2021,2899.497926066457,90.5813186690716,0.030975811292096932
2021-06-25,2930.500732421875,2946.839915081533,2903.803038282662,2925.6899119294194,2722861,0,0.5813333842601587,2722861.0,TCS.NS,IT,True,4,6,2021,2927.0478952620233,43.03687679887116,0.014685844068465351
2021-06-28,2892.317626953125,2939.7752998610995,2889.0671014114832,2939.7752998610995,1355238,0,0.49421798975530495,1355238.0,TCS.NS,IT,True,0,6,2021,2907.0533427419027,50.70819844961625,0.01753202966958859
2021-06-29,2895.871826171875,2917.9320187641097,2883.4330628958146,2896.8685694266683,1497322,0,0.5839872786214322,1497322.0,TCS.NS,IT,True,1,6,2021,2899.0789692772664,34.49895586829507,0.01191315014584057
2021-06-30,2900.118896484375,2931.5406434760985,2893.8345470860304,2900.335598187766,1693146,0,0.5662795765988284,1693146.0,TCS.NS,IT,True,2,6,2021,2908.4980290155013,37.70609639006807,0.013001569154897998
2021-07-01,2896.435302734375,2914.2048444689417,2888.5041041214736,2910.7376168134165,990310,0,0.596417283476891,990310.0,TCS.NS,IT,True,3,7,2021,2899.7147504415966,25.700740347468127,0.008873231286473198
2021-07-02,2882.523193359375,2894.875192670294,2856.3022825414587,2887.3340143629234,1682274,0,0.5266080317475037,1682274.0,TCS.NS,IT,True,4,7,2021,2877.9002228570425,38.57291012883525,0.013381647793050807
2021-07-05,2878.66552734375,2924.606290050531,2862.196197316791,2896.868471057757,1972858,0,0.49762020378557403,1972858.0,TCS.NS,IT,True,0,7,2021,2888.489338237024,62.41009273373993,0.021680216802168053
2021-07-06,2827.783935546875,2884.7331013836533,2822.409775579186,2871.730999063715,2159420,0,0.4872512063424438,2159420.0,TCS.NS,IT,True,1,7,2021,2844.975604169905,62.32332580446746,0.022039635002175133
2021-07-07,2838.74951171875,2845.467265896321,2809.841625554109,2838.7928943928428,2640710,0,0.529461394852142,2640710.0,TCS.NS,IT,True,2,7,2021,2831.352801056393,35.62564034221168,0.012549765379137582
